"","plotid","Date","species","cluster","tag","status","stemestdbh","stemslc","stemdbh2012","X","Y","dbh04","dbh05","dbh12","slc10","umcact10","osSR11","usSR11","cover11","rdays2010","amou2010","rsAvgPrec","rsTotPrec","rsAvgTmin","rsAvgTmax","slope","aspect","elev","tmi","psiAvg","d2c","rs10pBelow0","rs10pBelow10","rs10pBelow5","rs10pBelow4","rs10pBelow8","rs10p5_15","rs10p5_20","rs10p5_10","rs10p8_16","rs10p20_25","rs10p14_26","rs10p15_20","rs10pAbove18","rs10pAbove22","rs10pAbove26","rs10pAbove30","rs10p10_15","rs10avgTemp","rs10avgTmax","rs10avgTmin"
"1314","JLSP14",2010-05-05,"UMCA","D","4193","Alive",13.69999981,164,13.7,538172,4244484,85.2,85.2,121,410,5,5,13,64,89,32.3600006103516,169.474412714286,1186.320889,4.30467157142857,17.1153522857143,33.0877056738518,355.574003611613,471.091827392578,4.3109477155931,2804.26529947917,25214.639137,0.005388672,0.599747764,0.088167851,0.056638386,0.366315065,0.808874111,0.895780784,0.511579913,0.554345334,0.015936712,0.140449438,0.086906673,0.038981885,0.004012841,0,0.005388672,0.297294199,9.663203738,12.8618113207547,6.79728301886792
"1315","JLSP14",2010-05-05,"UMCA","C","757","Alive",24.20000076,67,25.6,538172,4244484,85.2,85.2,121,410,5,5,13,64,89,32.3600006103516,169.474412714286,1186.320889,4.30467157142857,17.1153522857143,33.0877056738518,355.574003611613,471.091827392578,4.3109477155931,2804.26529947917,25214.639137,0.005388672,0.599747764,0.088167851,0.056638386,0.366315065,0.808874111,0.895780784,0.511579913,0.554345334,0.015936712,0.140449438,0.086906673,0.038981885,0.004012841,0,0.005388672,0.297294199,9.663203738,12.8618113207547,6.79728301886792
"1316","JLSP14",2010-05-05,"UMCA","B","758","Alive",23.5,114,25.7,538172,4244484,85.2,85.2,121,410,5,5,13,64,89,32.3600006103516,169.474412714286,1186.320889,4.30467157142857,17.1153522857143,33.0877056738518,355.574003611613,471.091827392578,4.3109477155931,2804.26529947917,25214.639137,0.005388672,0.599747764,0.088167851,0.056638386,0.366315065,0.808874111,0.895780784,0.511579913,0.554345334,0.015936712,0.140449438,0.086906673,0.038981885,0.004012841,0,0.005388672,0.297294199,9.663203738,12.8618113207547,6.79728301886792
"1317","JLSP15",2010-05-05,"UMCA","B","403b","Alive",15.19999981,56,18.5,537631,4244882,186.5,186.5,209.4,422,9,6,11,64,92,32.1399993896484,179.291382142857,1255.039675,4.36078571428571,16.9519714285714,34.5314001639999,22.6607430993417,568.157104492188,5.03807611917452,2822.47680664062,25843.521368,0.006420546,0.633799587,0.120729191,0.081632653,0.440265994,0.789383169,0.870213254,0.513070397,0.492432928,0.009057556,0.128066957,0.080830085,0.033134602,0.000687916,0,0.006420546,0.276312772,9.134619812,11.7967075471698,6.52975943396226
"1318","JLSP15",2010-05-05,"UMCA","A","406c","Alive",18.70000076,19,21.4,537631,4244882,186.5,186.5,209.4,422,9,6,11,64,92,32.1399993896484,179.291382142857,1255.039675,4.36078571428571,16.9519714285714,34.5314001639999,22.6607430993417,568.157104492188,5.03807611917452,2822.47680664062,25843.521368,0.006420546,0.633799587,0.120729191,0.081632653,0.440265994,0.789383169,0.870213254,0.513070397,0.492432928,0.009057556,0.128066957,0.080830085,0.033134602,0.000687916,0,0.006420546,0.276312772,9.134619812,11.7967075471698,6.52975943396226
"1319","JLSP15",2010-05-05,"UMCA","C","4185","Alive",12.39999962,15,13.7,537631,4244882,186.5,186.5,209.4,422,9,6,11,64,92,32.1399993896484,179.291382142857,1255.039675,4.36078571428571,16.9519714285714,34.5314001639999,22.6607430993417,568.157104492188,5.03807611917452,2822.47680664062,25843.521368,0.006420546,0.633799587,0.120729191,0.081632653,0.440265994,0.789383169,0.870213254,0.513070397,0.492432928,0.009057556,0.128066957,0.080830085,0.033134602,0.000687916,0,0.006420546,0.276312772,9.134619812,11.7967075471698,6.52975943396226
"1320","JLSP15",2010-05-05,"UMCA","D","4186","Alive",14.5,192,20.9,537631,4244882,186.5,186.5,209.4,422,9,6,11,64,92,32.1399993896484,179.291382142857,1255.039675,4.36078571428571,16.9519714285714,34.5314001639999,22.6607430993417,568.157104492188,5.03807611917452,2822.47680664062,25843.521368,0.006420546,0.633799587,0.120729191,0.081632653,0.440265994,0.789383169,0.870213254,0.513070397,0.492432928,0.009057556,0.128066957,0.080830085,0.033134602,0.000687916,0,0.006420546,0.276312772,9.134619812,11.7967075471698,6.52975943396226
"1321","JLSP15",2010-05-05,"UMCA","E","4187","Alive",12.10000038,28,13.1,537631,4244882,186.5,186.5,209.4,422,9,6,11,64,92,32.1399993896484,179.291382142857,1255.039675,4.36078571428571,16.9519714285714,34.5314001639999,22.6607430993417,568.157104492188,5.03807611917452,2822.47680664062,25843.521368,0.006420546,0.633799587,0.120729191,0.081632653,0.440265994,0.789383169,0.870213254,0.513070397,0.492432928,0.009057556,0.128066957,0.080830085,0.033134602,0.000687916,0,0.006420546,0.276312772,9.134619812,11.7967075471698,6.52975943396226
"1322","JLSP15",2010-05-05,"UMCA","F","4188","Alive",34.70000076,43,37,537631,4244882,186.5,186.5,209.4,422,9,6,11,64,92,32.1399993896484,179.291382142857,1255.039675,4.36078571428571,16.9519714285714,34.5314001639999,22.6607430993417,568.157104492188,5.03807611917452,2822.47680664062,25843.521368,0.006420546,0.633799587,0.120729191,0.081632653,0.440265994,0.789383169,0.870213254,0.513070397,0.492432928,0.009057556,0.128066957,0.080830085,0.033134602,0.000687916,0,0.006420546,0.276312772,9.134619812,11.7967075471698,6.52975943396226
"1323","JLSP15",2010-05-05,"UMCA","G","4189","Alive",23.89999962,48,23.2,537631,4244882,186.5,186.5,209.4,422,9,6,11,64,92,32.1399993896484,179.291382142857,1255.039675,4.36078571428571,16.9519714285714,34.5314001639999,22.6607430993417,568.157104492188,5.03807611917452,2822.47680664062,25843.521368,0.006420546,0.633799587,0.120729191,0.081632653,0.440265994,0.789383169,0.870213254,0.513070397,0.492432928,0.009057556,0.128066957,0.080830085,0.033134602,0.000687916,0,0.006420546,0.276312772,9.134619812,11.7967075471698,6.52975943396226
"1324","JLSP15",2010-05-05,"UMCA","H","4190","Alive",29.89999962,10,32.2,537631,4244882,186.5,186.5,209.4,422,9,6,11,64,92,32.1399993896484,179.291382142857,1255.039675,4.36078571428571,16.9519714285714,34.5314001639999,22.6607430993417,568.157104492188,5.03807611917452,2822.47680664062,25843.521368,0.006420546,0.633799587,0.120729191,0.081632653,0.440265994,0.789383169,0.870213254,0.513070397,0.492432928,0.009057556,0.128066957,0.080830085,0.033134602,0.000687916,0,0.006420546,0.276312772,9.134619812,11.7967075471698,6.52975943396226
"1325","JLSP15",2010-05-05,"UMCA","H","4191","Alive",25.10000038,11,26.9,537631,4244882,186.5,186.5,209.4,422,9,6,11,64,92,32.1399993896484,179.291382142857,1255.039675,4.36078571428571,16.9519714285714,34.5314001639999,22.6607430993417,568.157104492188,5.03807611917452,2822.47680664062,25843.521368,0.006420546,0.633799587,0.120729191,0.081632653,0.440265994,0.789383169,0.870213254,0.513070397,0.492432928,0.009057556,0.128066957,0.080830085,0.033134602,0.000687916,0,0.006420546,0.276312772,9.134619812,11.7967075471698,6.52975943396226
"1326","JLSP16",2010-05-09,"UMCA","A","408","Alive",12,56,13.5,537905,4245554,45.5,45.5,60.8,194,4,10,3,86,92,32.189998626709,178.304460714286,1248.131225,4.403719,16.917476,5.84909124829204,315.119485469462,584.012390136719,5.36628304290361,4791.37967936198,26260.84052,0.005846612,0.624441133,0.11647369,0.075776682,0.431159005,0.786541328,0.870342772,0.507967442,0.495930299,0.013183538,0.130918262,0.083801444,0.035652872,0.003209905,0,0.005846612,0.278573885,9.265916542,12.3564386792453,6.60493396226415
"1327","JLSP16",2010-05-09,"UMCA","A","4183","Alive",9.5,52,13,537905,4245554,45.5,45.5,60.8,194,4,10,3,86,92,32.189998626709,178.304460714286,1248.131225,4.403719,16.917476,5.84909124829204,315.119485469462,584.012390136719,5.36628304290361,4791.37967936198,26260.84052,0.005846612,0.624441133,0.11647369,0.075776682,0.431159005,0.786541328,0.870342772,0.507967442,0.495930299,0.013183538,0.130918262,0.083801444,0.035652872,0.003209905,0,0.005846612,0.278573885,9.265916542,12.3564386792453,6.60493396226415
"1328","JLSP16",2010-05-09,"UMCA","A","4184","Alive",24,58,25.5,537905,4245554,45.5,45.5,60.8,194,4,10,3,86,92,32.189998626709,178.304460714286,1248.131225,4.403719,16.917476,5.84909124829204,315.119485469462,584.012390136719,5.36628304290361,4791.37967936198,26260.84052,0.005846612,0.624441133,0.11647369,0.075776682,0.431159005,0.786541328,0.870342772,0.507967442,0.495930299,0.013183538,0.130918262,0.083801444,0.035652872,0.003209905,0,0.005846612,0.278573885,9.265916542,12.3564386792453,6.60493396226415
"1329","JLSP16",2010-05-09,"UMCA","A","4776","Alive",2.299999952,28,4.2,537905,4245554,45.5,45.5,60.8,194,4,10,3,86,92,32.189998626709,178.304460714286,1248.131225,4.403719,16.917476,5.84909124829204,315.119485469462,584.012390136719,5.36628304290361,4791.37967936198,26260.84052,0.005846612,0.624441133,0.11647369,0.075776682,0.431159005,0.786541328,0.870342772,0.507967442,0.495930299,0.013183538,0.130918262,0.083801444,0.035652872,0.003209905,0,0.005846612,0.278573885,9.265916542,12.3564386792453,6.60493396226415
"1330","JLSP17",2010-05-09,"UMCA","I","321","Alive",25.89999962,81,28.5,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1331","JLSP17",2010-05-09,"UMCA","B","402c","Alive",22.79999924,116,21.7,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1332","JLSP17",2010-05-09,"UMCA","C","4174","Alive",14.69999981,26,14.5,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1333","JLSP17",2010-05-09,"UMCA","C","4175","Alive",16,7,19.5,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1334","JLSP17",2010-05-09,"UMCA","C","4176","Alive",4.599999905,76,5.1,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1335","JLSP17",2010-05-09,"UMCA","E","4177","Alive",11.60000038,56,12.7,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1336","JLSP17",2010-05-09,"UMCA","E","4178","Alive",17.70000076,6,20,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1337","JLSP17",2010-05-09,"UMCA","E","4179","Alive",19.89999962,18,20.1,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1338","JLSP17",2010-05-09,"UMCA","G","4180","Alive",25.39999962,60,7.7,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1339","JLSP17",2010-05-09,"UMCA","H","4181","Alive",12.60000038,23,14.2,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1340","JLSP17",2010-05-09,"UMCA","H","4182","Alive",13.60000038,107,16.8,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1341","JLSP17",2010-05-09,"UMCA","A","4335","Alive",42.59999847,6,48.5,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1342","JLSP17",2010-05-09,"UMCA","A","4336","Alive",31.89999962,2,31.2,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1343","JLSP17",2010-05-09,"UMCA","D","4337","Alive",21.5,32,23.8,537229,4245436,280.8,280.8,284.3,616,14,4,10,79,92,32.4199981689453,174.285774285714,1220.00042,4.39474271428571,16.9974762857143,21.2332460878296,318.403711569839,552.02197265625,8.21690070155287,3936.28208414714,26527.322332,0.007796377,0.675418482,0.128869525,0.080944737,0.468011924,0.791790874,0.858518688,0.546548957,0.477298785,0.012611786,0.107888099,0.066727815,0.026026141,0.00263701,0,0.007796377,0.245241917,8.830361385,12.1377122641509,5.81984433962264
"1344","JOHNS01",2010-05-20,"UMCA","E","115","Alive",6.300000191,82,7.5,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1345","JOHNS01",2010-05-20,"UMCA","L","2605","Alive",12.60000038,76,13.1,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1346","JOHNS01",2010-05-20,"UMCA","D","2606","Alive",17.5,46,20.1,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1347","JOHNS01",2010-05-20,"UMCA","C","2607","Alive",5,84,5,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1348","JOHNS01",2010-05-20,"UMCA","C","2608","Alive",28.70000076,32,31.3,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1349","JOHNS01",2010-05-20,"UMCA","H","2609","Alive",19,65,18.6,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1350","JOHNS01",2010-05-20,"UMCA","I","2610","Alive",13.30000019,75,13.4,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1351","JOHNS01",2010-05-20,"UMCA","J","2611","Alive",26.10000038,74,27,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1352","JOHNS01",2010-05-20,"UMCA","K","2612","Alive",9.600000381,90,10.4,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1353","JOHNS01",2010-05-20,"UMCA","M","2613","Alive",46,136,50,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1354","JOHNS01",2010-05-20,"UMCA","N","2614","Alive",21.79999924,70,21.7,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1355","JOHNS01",2010-05-20,"UMCA","H","4869","Alive",3.5,22,3.6,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1356","JOHNS01",2010-05-20,"UMCA","H","4870","Alive",4.5,27,4.5,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1357","JOHNS01",2010-05-20,"UMCA","Q","4885","Alive",35.29999924,29,37.7,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1358","JOHNS01",2010-05-20,"UMCA","P","6003","Alive",45.5,5,49.7,537319,4256725,236.2,236.2,321.9,913,15,4,12,80,90,30.0599994659424,166.704273857143,1166.929917,4.31033814285714,16.7899905714286,10.8266083506873,258.283075921166,413.96337890625,12.1951572312964,5041.63411458333,36446.167563,0.005503325,0.675991745,0.102384774,0.0616831,0.421348315,0.822517771,0.882939693,0.573606971,0.521325384,0.014675533,0.105365742,0.060421922,0.029351066,0.004471452,0,0.005503325,0.2489108,9.093140564,12.7940141509434,6.26027830188679
"1359","JOHNS02",2010-05-20,"UMCA","A","2641","Alive",23.20000076,95,25.2,538022,4256732,23.2,23.2,30.7,346,2,6,11,85,94,29.5900001525879,185.604372857143,1299.23061,4.20700442857143,16.374919,34.9808608167283,232.448602098911,571.708129882812,4.05919683875508,5382.99267578125,36178.174175,0.00263701,0.615569823,0.111556982,0.073492318,0.425475808,0.789612474,0.873882137,0.504012841,0.499885347,0.014560881,0.137124513,0.084269663,0.03657418,0.004356799,0,0.00263701,0.285599633,9.3709867,12.6061603773585,6.91946226415094
"1360","JOHNS02",2010-05-20,"UMCA","A","4871","Alive",5.199999809,251,5.5,538022,4256732,23.2,23.2,30.7,346,2,6,11,85,94,29.5900001525879,185.604372857143,1299.23061,4.20700442857143,16.374919,34.9808608167283,232.448602098911,571.708129882812,4.05919683875508,5382.99267578125,36178.174175,0.00263701,0.615569823,0.111556982,0.073492318,0.425475808,0.789612474,0.873882137,0.504012841,0.499885347,0.014560881,0.137124513,0.084269663,0.03657418,0.004356799,0,0.00263701,0.285599633,9.3709867,12.6061603773585,6.91946226415094
"1361","JROTH01",2010-04-20,"UMCA","B","1637","Alive",6,34,12,535957,4245360,287.45,287.45,317.6,776,15,4,10,24,94,32.3300018310547,190.445414285714,1333.1179,4.16542857142857,17.0946194285714,26.2126147694683,70.4889606908653,576.156066894531,5.18121818593254,4246.39778645833,27187.195892,0.006994611,0.635706914,0.132209609,0.090700608,0.43538585,0.782593739,0.856438482,0.503497305,0.505102626,0.011351909,0.117991056,0.073844743,0.028781103,0.00080266,0,0.006994611,0.279096434,9.088642243,11.9195424528302,6.2677641509434
"1362","JROTH01",2010-04-20,"UMCA","B","188","Alive",6.5,138,9.8,535957,4245360,287.45,287.45,317.6,776,15,4,10,24,94,32.3300018310547,190.445414285714,1333.1179,4.16542857142857,17.0946194285714,26.2126147694683,70.4889606908653,576.156066894531,5.18121818593254,4246.39778645833,27187.195892,0.006994611,0.635706914,0.132209609,0.090700608,0.43538585,0.782593739,0.856438482,0.503497305,0.505102626,0.011351909,0.117991056,0.073844743,0.028781103,0.00080266,0,0.006994611,0.279096434,9.088642243,11.9195424528302,6.2677641509434
