"PlotID","Date","VegTransectID","PtNum","OverstorySp","PercentCoverage","UnderstorySp"
"ANN14",4/25/2011 0:00:00,140,11.00,"QUGA",40,
"ANN14",4/25/2011 0:00:00,140,11.00,"PSME",40,
"ANN14",4/25/2011 0:00:00,140,12.00,"OPEN",10,"OPEN"
"ANN14",4/25/2011 0:00:00,140,12.00,"UMCA",15,
"ANN14",4/25/2011 0:00:00,140,12.00,"QUGA",40,
"ANN14",4/25/2011 0:00:00,140,12.00,"PSME",35,
"ANN17",4/22/2011 0:00:00,156,1.00,"OPEN",20,"TODI"
"ANN17",4/22/2011 0:00:00,156,1.00,"QUGA",80,"LOHI"
"ANN17",4/22/2011 0:00:00,156,2.00,"OPEN",20,"LOHI"
"ANN17",4/22/2011 0:00:00,156,2.00,"QUGA",80,
"ANN17",4/22/2011 0:00:00,156,3.00,"OPEN",4,"TODI"
"ANN17",4/22/2011 0:00:00,156,3.00,"QUGA",95,"LOHI"
"ANN17",4/22/2011 0:00:00,156,3.00,"UMCA",1,
"ANN17",4/22/2011 0:00:00,156,4.00,"OPEN",10,"TODI"
"ANN17",4/22/2011 0:00:00,156,4.00,"QUGA",45,"LOHI"
"ANN17",4/22/2011 0:00:00,156,4.00,"UMCA",45,"UMCA"
"ANN17",4/22/2011 0:00:00,156,5.00,"OPEN",5,"LOHI"
"ANN17",4/22/2011 0:00:00,156,5.00,"UMCA",90,"UMCA"
"ANN17",4/22/2011 0:00:00,156,5.00,"QUGA",5,"TODI"
"ANN17",4/22/2011 0:00:00,156,6.00,"OPEN",15,"TODI"
"ANN17",4/22/2011 0:00:00,156,6.00,"UMCA",80,"LOHI"
"ANN17",4/22/2011 0:00:00,156,6.00,"QUGA",5,"PSME"
"ANN17",4/22/2011 0:00:00,156,7.00,"OPEN",4,"PSME"
"ANN17",4/22/2011 0:00:00,156,7.00,"UMCA",95,"TODI"
"ANN17",4/22/2011 0:00:00,156,7.00,"QUGA",1,"UMCA"
"ANN17",4/22/2011 0:00:00,156,7.00,,,"LOHI"
"ANN17",4/22/2011 0:00:00,156,8.00,"OPEN",20,"UMCA"
"ANN17",4/22/2011 0:00:00,156,8.00,"PSME",80,"LOHI"
"ANN17",4/22/2011 0:00:00,156,8.00,,,"TODI"
"ANN17",4/22/2011 0:00:00,156,9.00,"OPEN",5,"UMCA"
"ANN17",4/22/2011 0:00:00,156,9.00,"PSME",90,"LOHI"
"ANN17",4/22/2011 0:00:00,156,9.00,"QUGA",5,
"ANN17",4/22/2011 0:00:00,156,10.00,"OPEN",4,"LOHI"
"ANN17",4/22/2011 0:00:00,156,10.00,"PSME",95,
"ANN17",4/22/2011 0:00:00,156,10.00,"QUGA",1,
"ANN17",4/22/2011 0:00:00,156,11.00,"PSME",100,"LOHI"
"ANN17",4/22/2011 0:00:00,156,12.00,"OPEN",7,"LOHI"
"ANN17",4/22/2011 0:00:00,156,12.00,"PSME",93,"TODI"
"ANN17",4/22/2011 0:00:00,156,12.00,,,"UMCA"
"ANN17",4/22/2011 0:00:00,157,1.00,"OPEN",10,"UMCA"
"ANN17",4/22/2011 0:00:00,157,1.00,"QUGA",90,"LOHI"
"ANN17",4/22/2011 0:00:00,157,2.00,"OPEN",10,"LOHI"
"ANN17",4/22/2011 0:00:00,157,2.00,"QUGA",90,"UMCA"
"ANN17",4/22/2011 0:00:00,157,2.00,,,"QUGA"
"ANN17",4/22/2011 0:00:00,157,3.00,"OPEN",20,"UMCA"
"ANN17",4/22/2011 0:00:00,157,3.00,"QUGA",80,"LOHI"
"ANN17",4/22/2011 0:00:00,157,4.00,"OPEN",5,"TODI"
"ANN17",4/22/2011 0:00:00,157,4.00,"QUGA",90,"LOHI"
"ANN17",4/22/2011 0:00:00,157,4.00,"UMCA",5,
"ANN17",4/22/2011 0:00:00,157,5.00,"OPEN",5,"LOHI"
"ANN17",4/22/2011 0:00:00,157,5.00,"QUGA",85,
"ANN17",4/22/2011 0:00:00,157,5.00,"UMCA",10,
"ANN17",4/22/2011 0:00:00,157,6.00,"OPEN",5,"TODI"
"ANN17",4/22/2011 0:00:00,157,6.00,"UMCA",75,"LOHI"
"ANN17",4/22/2011 0:00:00,157,6.00,"QUGA",20,"UMCA"
"ANN17",4/22/2011 0:00:00,157,7.00,"OPEN",20,"TODI"
"ANN17",4/22/2011 0:00:00,157,7.00,"UMCA",70,"LOHI"
"ANN17",4/22/2011 0:00:00,157,7.00,"QUGA",10,"UMCA"
"ANN17",4/22/2011 0:00:00,157,8.00,"OPEN",20,"LOHI"
"ANN17",4/22/2011 0:00:00,157,8.00,"PSME",80,
"ANN17",4/22/2011 0:00:00,157,9.00,"OPEN",10,"LOHI"
"ANN17",4/22/2011 0:00:00,157,9.00,"PSME",90,"UMCA"
"ANN17",4/22/2011 0:00:00,157,10.00,"OPEN",5,"SYAL"
"ANN17",4/22/2011 0:00:00,157,10.00,"PSME",95,"LOHI"
"ANN17",4/22/2011 0:00:00,157,10.00,,,"TODI"
"ANN17",4/22/2011 0:00:00,157,10.00,,,"UMCA"
"ANN17",4/22/2011 0:00:00,157,11.00,"PSME",100,"TODI"
"ANN17",4/22/2011 0:00:00,157,11.00,,,"LOHI"
"ANN17",4/22/2011 0:00:00,157,12.00,"OPEN",5,"TODI"
"ANN17",4/22/2011 0:00:00,157,12.00,"PSME",95,"LOHI"
"ANN17",4/22/2011 0:00:00,158,1.00,"OPEN",50,"LOHI"
"ANN17",4/22/2011 0:00:00,158,1.00,"QUGA",30,
"ANN17",4/22/2011 0:00:00,158,1.00,"PSME",20,
"ANN17",4/22/2011 0:00:00,158,2.00,"OPEN",40,"UMCA"
"ANN17",4/22/2011 0:00:00,158,2.00,"QUGA",30,"TODI"
"ANN17",4/22/2011 0:00:00,158,2.00,"PSME",30,
"ANN17",4/22/2011 0:00:00,158,3.00,"OPEN",50,"LOHI"
"ANN17",4/22/2011 0:00:00,158,3.00,"PSME",30,"TODI"
"ANN17",4/22/2011 0:00:00,158,3.00,"QUGA",20,"UMCA"
"ANN17",4/22/2011 0:00:00,158,4.00,"OPEN",10,"LOHI"
"ANN17",4/22/2011 0:00:00,158,4.00,"QUGA",90,"TODI"
"ANN17",4/22/2011 0:00:00,158,5.00,"OPEN",5,"UMCA"
"ANN17",4/22/2011 0:00:00,158,5.00,"QUGA",95,"LOHI"
"ANN17",4/22/2011 0:00:00,158,6.00,"OPEN",10,"UMCA"
"ANN17",4/22/2011 0:00:00,158,6.00,"QUGA",90,"LOHI"
"ANN17",4/22/2011 0:00:00,158,7.00,"OPEN",50,"UMCA"
"ANN17",4/22/2011 0:00:00,158,7.00,"QUGA",50,"LOHI"
"ANN17",4/22/2011 0:00:00,158,8.00,"OPEN",50,"UMCA"
"ANN17",4/22/2011 0:00:00,158,8.00,"QUGA",50,"LOHI"
"ANN17",4/22/2011 0:00:00,158,9.00,"OPEN",20,"HEAR"
"ANN17",4/22/2011 0:00:00,158,9.00,"QUGA",80,"LOHI"
"ANN17",4/22/2011 0:00:00,158,9.00,,,"UMCA"
"ANN17",4/22/2011 0:00:00,158,9.00,,,"SYAL"
"ANN17",4/22/2011 0:00:00,158,10.00,"OPEN",5,"SYAL"
"ANN17",4/22/2011 0:00:00,158,10.00,"PSME",90,"LOHI"
"ANN17",4/22/2011 0:00:00,158,10.00,"QUGA",5,"UMCA"
"ANN17",4/22/2011 0:00:00,158,10.00,,,"TODI"
"ANN17",4/22/2011 0:00:00,158,11.00,"OPEN",5,"LOHI"
"ANN17",4/22/2011 0:00:00,158,11.00,"PSME",95,"UMCA"
"ANN17",4/22/2011 0:00:00,158,11.00,,,"TODI"
"ANN17",4/22/2011 0:00:00,158,12.00,"OPEN",5,"LOHI"
"ANN17",4/22/2011 0:00:00,158,12.00,"PSME",95,"TODI"
"ANN17",4/22/2011 0:00:00,159,1.00,"OPEN",4,"TODI"
"ANN17",4/22/2011 0:00:00,159,1.00,"PSME",95,
"ANN17",4/22/2011 0:00:00,159,1.00,"QUGA",1,
"ANN17",4/22/2011 0:00:00,159,2.00,"OPEN",10,"LOHI"
"ANN17",4/22/2011 0:00:00,159,2.00,"PSME",50,"TODI"
"ANN17",4/22/2011 0:00:00,159,2.00,"QUGA",40,
"ANN17",4/22/2011 0:00:00,159,3.00,"OPEN",15,"LOHI"
"ANN17",4/22/2011 0:00:00,159,3.00,"PSME",75,"TODI"
"ANN17",4/22/2011 0:00:00,159,3.00,"QUGA",10,
"ANN17",4/22/2011 0:00:00,159,4.00,"OPEN",30,"LOHI"
"ANN17",4/22/2011 0:00:00,159,4.00,"PSME",40,
"ANN17",4/22/2011 0:00:00,159,4.00,"QUGA",30,
"ANN17",4/22/2011 0:00:00,159,5.00,"OPEN",40,"LOHI"
"ANN17",4/22/2011 0:00:00,159,5.00,"QUGA",60,
"ANN17",4/22/2011 0:00:00,159,6.00,"OPEN",10,"LOHI"
"ANN17",4/22/2011 0:00:00,159,6.00,"QUGA",90,"TODI"
"ANN17",4/22/2011 0:00:00,159,6.00,,,"UMCA"
"ANN17",4/22/2011 0:00:00,159,7.00,"OPEN",5,"LOHI"
"ANN17",4/22/2011 0:00:00,159,7.00,"QUGA",90,
"ANN17",4/22/2011 0:00:00,159,7.00,"PSME",5,
"ANN17",4/22/2011 0:00:00,159,8.00,"QUGA",50,"LOHI"
"ANN17",4/22/2011 0:00:00,159,8.00,"PSME",50,
"ANN17",4/22/2011 0:00:00,159,9.00,"QUGA",50,"UMCA"
"ANN17",4/22/2011 0:00:00,159,9.00,"PSME",50,"LOHI"
"ANN17",4/22/2011 0:00:00,159,9.00,,,"TODI"
"ANN17",4/22/2011 0:00:00,159,10.00,"OPEN",20,"LOHI"
"ANN17",4/22/2011 0:00:00,159,10.00,"PSME",70,
"ANN17",4/22/2011 0:00:00,159,10.00,"QUGA",10,
"ANN17",4/22/2011 0:00:00,159,11.00,"OPEN",20,"LOHI"
"ANN17",4/22/2011 0:00:00,159,11.00,"PSME",80,"SYAL"
"ANN17",4/22/2011 0:00:00,159,11.00,,,"UMCA"
"ANN17",4/22/2011 0:00:00,159,12.00,"OPEN",10,"SYAL"
"ANN17",4/22/2011 0:00:00,159,12.00,"PSME",90,"LOHI"
"ANN17",4/22/2011 0:00:00,160,1.00,"OPEN",5,"TODI"
"ANN17",4/22/2011 0:00:00,160,1.00,"PSME",95,"LOHI"
"ANN17",4/22/2011 0:00:00,160,2.00,"OPEN",10,"UMCA"
"ANN17",4/22/2011 0:00:00,160,2.00,"PSME",90,"TODI"
"ANN17",4/22/2011 0:00:00,160,2.00,,,"LOHI"
"ANN17",4/22/2011 0:00:00,160,3.00,"OPEN",10,"LOHI"
"ANN17",4/22/2011 0:00:00,160,3.00,"PSME",90,
"ANN17",4/22/2011 0:00:00,160,4.00,"OPEN",10,"TODI"
"ANN17",4/22/2011 0:00:00,160,4.00,"PSME",50,"LOHI"
"ANN17",4/22/2011 0:00:00,160,4.00,"QUGA",40,
"ANN17",4/22/2011 0:00:00,160,5.00,"OPEN",5,"LOHI"
"ANN17",4/22/2011 0:00:00,160,5.00,"PSME",90,"TODI"
"ANN17",4/22/2011 0:00:00,160,5.00,"QUGA",5,
"ANN17",4/22/2011 0:00:00,160,6.00,"OPEN",5,"LOHI"
"ANN17",4/22/2011 0:00:00,160,6.00,"PSME",60,"TODI"
"ANN17",4/22/2011 0:00:00,160,6.00,"QUGA",35,"UMCA"
"ANN17",4/22/2011 0:00:00,160,7.00,"OPEN",5,"LOHI"
"ANN17",4/22/2011 0:00:00,160,7.00,"PSME",75,"TODI"
"ANN17",4/22/2011 0:00:00,160,7.00,"QUGA",20,
"ANN17",4/22/2011 0:00:00,160,8.00,"PSME",90,"LOHI"
"ANN17",4/22/2011 0:00:00,160,8.00,"QUGA",10,"TODI"
"ANN17",4/22/2011 0:00:00,160,9.00,"OPEN",5,"LOHI"
"ANN17",4/22/2011 0:00:00,160,9.00,"PSME",90,
"ANN17",4/22/2011 0:00:00,160,9.00,"QUGA",5,
"ANN17",4/22/2011 0:00:00,160,10.00,"OPEN",5,"LOHI"
"ANN17",4/22/2011 0:00:00,160,10.00,"PSME",95,
"ANN17",4/22/2011 0:00:00,160,11.00,"OPEN",5,"LOHI"
"ANN17",4/22/2011 0:00:00,160,11.00,"PSME",95,"TODI"
"ANN17",4/22/2011 0:00:00,160,12.00,"OPEN",5,"LOHI"
"ANN17",4/22/2011 0:00:00,160,12.00,"UMCA",60,"SYAL"
"ANN17",4/22/2011 0:00:00,160,12.00,"PSME",35,"UMCA"
"ANN18",4/25/2011 0:00:00,166,1.00,"OPEN",5,"SYAL"
"ANN18",4/25/2011 0:00:00,166,1.00,"UMCA",95,"TODI"
"ANN18",4/25/2011 0:00:00,166,2.00,"OPEN",5,"SYAL"
"ANN18",4/25/2011 0:00:00,166,2.00,"UMCA",90,
"ANN18",4/25/2011 0:00:00,166,2.00,"PSME",5,
"ANN18",4/25/2011 0:00:00,166,3.00,"OPEN",5,"LOHI"
"ANN18",4/25/2011 0:00:00,166,3.00,"PSME",95,"SYAL"
"ANN18",4/25/2011 0:00:00,166,3.00,,,"TODI"
"ANN18",4/25/2011 0:00:00,166,4.00,"OPEN",5,"OPEN"
"ANN18",4/25/2011 0:00:00,166,4.00,"PSME",95,
"ANN18",4/25/2011 0:00:00,166,5.00,"PSME",100,"SYAL"
"ANN18",4/25/2011 0:00:00,166,5.00,,,"TODI"
"ANN18",4/25/2011 0:00:00,166,6.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,166,6.00,"PSME",95,
"ANN18",4/25/2011 0:00:00,166,7.00,"OPEN",10,"TODI"
"ANN18",4/25/2011 0:00:00,166,7.00,"PSME",90,"SYAL"
"ANN18",4/25/2011 0:00:00,166,7.00,,,"LOHI"
"ANN18",4/25/2011 0:00:00,166,8.00,"OPEN",20,"TODI"
"ANN18",4/25/2011 0:00:00,166,8.00,"PSME",80,"SYAL"
"ANN18",4/25/2011 0:00:00,166,8.00,,,"LOHI"
"ANN18",4/25/2011 0:00:00,166,9.00,"OPEN",5,"SYAL"
"ANN18",4/25/2011 0:00:00,166,9.00,"PSME",95,
"ANN18",4/25/2011 0:00:00,166,10.00,"OPEN",5,"OPEN"
"ANN18",4/25/2011 0:00:00,166,10.00,"PSME",95,
"ANN18",4/25/2011 0:00:00,166,11.00,"OPEN",5,"LOHI"
"ANN18",4/25/2011 0:00:00,166,11.00,"PSME",95,
"ANN18",4/25/2011 0:00:00,166,12.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,166,12.00,"PSME",95,
"ANN18",4/25/2011 0:00:00,167,1.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,167,1.00,"UMCA",30,"LOHI"
"ANN18",4/25/2011 0:00:00,167,1.00,"PSME",65,"SYAL"
"ANN18",4/25/2011 0:00:00,167,2.00,"OPEN",5,"LOHI"
"ANN18",4/25/2011 0:00:00,167,2.00,"PSME",95,
"ANN18",4/25/2011 0:00:00,167,3.00,"OPEN",5,"SYAL"
"ANN18",4/25/2011 0:00:00,167,3.00,"PSME",95,"TODI"
"ANN18",4/25/2011 0:00:00,167,3.00,,,"LOHI"
"ANN18",4/25/2011 0:00:00,167,4.00,"OPEN",5,"UMCA"
"ANN18",4/25/2011 0:00:00,167,4.00,"PSME",95,"LOHI"
"ANN18",4/25/2011 0:00:00,167,4.00,,,"SYAL"
"ANN18",4/25/2011 0:00:00,167,4.00,,,"TODI"
"ANN18",4/25/2011 0:00:00,167,5.00,"OPEN",5,"SYAL"
"ANN18",4/25/2011 0:00:00,167,5.00,"PSME",95,"TODI"
"ANN18",4/25/2011 0:00:00,167,5.00,,,"LOHI"
"ANN18",4/25/2011 0:00:00,167,6.00,"OPEN",5,"OPEN"
"ANN18",4/25/2011 0:00:00,167,6.00,"PSME",95,
"ANN18",4/25/2011 0:00:00,167,7.00,"OPEN",5,"SYAL"
"ANN18",4/25/2011 0:00:00,167,7.00,"PSME",95,
"ANN18",4/25/2011 0:00:00,167,8.00,"OPEN",5,"OPEN"
"ANN18",4/25/2011 0:00:00,167,8.00,"PSME",95,
"ANN18",4/25/2011 0:00:00,167,9.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,167,9.00,"PSME",95,"SYAL"
"ANN18",4/25/2011 0:00:00,167,10.00,"OPEN",5,"LOHI"
"ANN18",4/25/2011 0:00:00,167,10.00,"PSME",95,
"ANN18",4/25/2011 0:00:00,167,11.00,"OPEN",10,"TODI"
"ANN18",4/25/2011 0:00:00,167,11.00,"PSME",90,
"ANN18",4/25/2011 0:00:00,167,12.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,167,12.00,"PSME",95,"UMCA"
"ANN18",4/25/2011 0:00:00,168,1.00,"OPEN",10,"UMCA"
"ANN18",4/25/2011 0:00:00,168,1.00,"PSME",90,"SYAL"
"ANN18",4/25/2011 0:00:00,168,1.00,,,"LOHI"
"ANN18",4/25/2011 0:00:00,168,2.00,"OPEN",10,"TODI"
"ANN18",4/25/2011 0:00:00,168,2.00,"PSME",90,"ROCA"
"ANN18",4/25/2011 0:00:00,168,2.00,,,"SYAL"
"ANN18",4/25/2011 0:00:00,168,2.00,,,"LOHI"
"ANN18",4/25/2011 0:00:00,168,3.00,"OPEN",10,"TODI"
"ANN18",4/25/2011 0:00:00,168,3.00,"PSME",90,"ROCA"
"ANN18",4/25/2011 0:00:00,168,3.00,,,"LOHI"
"ANN18",4/25/2011 0:00:00,168,3.00,,,"SYAL"
"ANN18",4/25/2011 0:00:00,168,4.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,168,4.00,"PSME",95,"SYAL"
"ANN18",4/25/2011 0:00:00,168,4.00,,,"UMCA"
"ANN18",4/25/2011 0:00:00,168,5.00,"OPEN",5,"SYAL"
"ANN18",4/25/2011 0:00:00,168,5.00,"UMCA",10,"TODI"
"ANN18",4/25/2011 0:00:00,168,5.00,"PSME",85,"ROCA"
"ANN18",4/25/2011 0:00:00,168,6.00,"OPEN",5,"SYAL"
"ANN18",4/25/2011 0:00:00,168,6.00,"UMCA",50,"TODI"
"ANN18",4/25/2011 0:00:00,168,6.00,"PSME",45,
"ANN18",4/25/2011 0:00:00,168,7.00,"OPEN",10,"SYAL"
"ANN18",4/25/2011 0:00:00,168,7.00,"UMCA",5,"LOHI"
"ANN18",4/25/2011 0:00:00,168,7.00,"PSME",85,"PSME"
"ANN18",4/25/2011 0:00:00,168,8.00,"OPEN",10,"SYAL"
"ANN18",4/25/2011 0:00:00,168,8.00,"PSME",90,
"ANN18",4/25/2011 0:00:00,168,9.00,"OPEN",5,"ROCA"
"ANN18",4/25/2011 0:00:00,168,9.00,"PSME",95,"TODI"
"ANN18",4/25/2011 0:00:00,168,9.00,,,"SYAL"
"ANN18",4/25/2011 0:00:00,168,10.00,"OPEN",10,"OPEN"
"ANN18",4/25/2011 0:00:00,168,10.00,"PSME",90,
"ANN18",4/25/2011 0:00:00,168,11.00,"OPEN",10,"TODI"
"ANN18",4/25/2011 0:00:00,168,11.00,"PSME",90,"ROCA"
"ANN18",4/25/2011 0:00:00,168,12.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,168,12.00,"PSME",95,
"ANN18",4/25/2011 0:00:00,169,1.00,"OPEN",10,"TODI"
"ANN18",4/25/2011 0:00:00,169,1.00,"PSME",90,"SYAL"
"ANN18",4/25/2011 0:00:00,169,1.00,,,"LOHI"
"ANN18",4/25/2011 0:00:00,169,2.00,"OPEN",25,"ROCA"
"ANN18",4/25/2011 0:00:00,169,2.00,"PSME",75,"SYAL"
"ANN18",4/25/2011 0:00:00,169,2.00,,,"LOHI"
"ANN18",4/25/2011 0:00:00,169,3.00,"OPEN",10,"LOHI"
"ANN18",4/25/2011 0:00:00,169,3.00,"PSME",90,"SYAL"
"ANN18",4/25/2011 0:00:00,169,3.00,,,"ROCA"
"ANN18",4/25/2011 0:00:00,169,4.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,169,4.00,"UMCA",50,"LOHI"
"ANN18",4/25/2011 0:00:00,169,4.00,"PSME",45,"SYAL"
"ANN18",4/25/2011 0:00:00,169,5.00,"OPEN",4,"TODI"
"ANN18",4/25/2011 0:00:00,169,5.00,"PSME",1,"LOHI"
"ANN18",4/25/2011 0:00:00,169,5.00,"UMCA",95,"SYAL"
"ANN18",4/25/2011 0:00:00,169,6.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,169,6.00,"PSME",95,"LOHI"
"ANN18",4/25/2011 0:00:00,169,6.00,,,"SYAL"
"ANN18",4/25/2011 0:00:00,169,7.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,169,7.00,"UMCA",60,
"ANN18",4/25/2011 0:00:00,169,7.00,"PSME",35,
"ANN18",4/25/2011 0:00:00,169,8.00,"OPEN",5,"OPEN"
"ANN18",4/25/2011 0:00:00,169,8.00,"UMCA",60,
"ANN18",4/25/2011 0:00:00,169,8.00,"PSME",35,
"ANN18",4/25/2011 0:00:00,169,9.00,"OPEN",10,"LOHI"
"ANN18",4/25/2011 0:00:00,169,9.00,"UMCA",10,
"ANN18",4/25/2011 0:00:00,169,9.00,"PSME",80,
"ANN18",4/25/2011 0:00:00,169,10.00,"OPEN",20,"LOHI"
"ANN18",4/25/2011 0:00:00,169,10.00,"PSME",80,
"ANN18",4/25/2011 0:00:00,169,11.00,"OPEN",25,"SYAL"
"ANN18",4/25/2011 0:00:00,169,11.00,"PSME",75,"ROCA"
"ANN18",4/25/2011 0:00:00,169,12.00,"OPEN",5,"LOHI"
"ANN18",4/25/2011 0:00:00,169,12.00,"PSME",95,"TODI"
"ANN18",4/25/2011 0:00:00,170,1.00,"OPEN",5,"UMCA"
"ANN18",4/25/2011 0:00:00,170,1.00,"PSME",95,"TODI"
"ANN18",4/25/2011 0:00:00,170,1.00,,,"LOHI"
"ANN18",4/25/2011 0:00:00,170,2.00,"OPEN",10,"LOHI"
"ANN18",4/25/2011 0:00:00,170,2.00,"PSME",90,"SYAL"
"ANN18",4/25/2011 0:00:00,170,3.00,"OPEN",5,"LOHI"
"ANN18",4/25/2011 0:00:00,170,3.00,"PSME",95,"SYAL"
"ANN18",4/25/2011 0:00:00,170,3.00,,,"TODI"
"ANN18",4/25/2011 0:00:00,170,4.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,170,4.00,"PSME",95,"LOHI"
"ANN18",4/25/2011 0:00:00,170,4.00,,,"SYAL"
"ANN18",4/25/2011 0:00:00,170,4.00,,,"ROCA"
"ANN18",4/25/2011 0:00:00,170,5.00,"OPEN",5,"ROCA"
"ANN18",4/25/2011 0:00:00,170,5.00,"UMCA",5,"SYAL"
"ANN18",4/25/2011 0:00:00,170,5.00,"PSME",90,"LOHI"
"ANN18",4/25/2011 0:00:00,170,6.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,170,6.00,"UMCA",45,"ROCA"
"ANN18",4/25/2011 0:00:00,170,6.00,"PSME",50,"SYAL"
"ANN18",4/25/2011 0:00:00,170,6.00,,,"UMCA"
"ANN18",4/25/2011 0:00:00,170,7.00,"OPEN",5,"SYAL"
"ANN18",4/25/2011 0:00:00,170,7.00,"UMCA",85,"TODI"
"ANN18",4/25/2011 0:00:00,170,7.00,"PSME",10,
"ANN18",4/25/2011 0:00:00,170,8.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,170,8.00,"UMCA",75,"SYAL"
"ANN18",4/25/2011 0:00:00,170,8.00,"PSME",20,
"ANN18",4/25/2011 0:00:00,170,9.00,"OPEN",5,"LOHI"
"ANN18",4/25/2011 0:00:00,170,9.00,"PSME",50,"TODI"
"ANN18",4/25/2011 0:00:00,170,9.00,"UMCA",45,
"ANN18",4/25/2011 0:00:00,170,10.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,170,10.00,"PSME",95,"LOHI"
"ANN18",4/25/2011 0:00:00,170,11.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,170,11.00,"PSME",95,"LOHI"
"ANN18",4/25/2011 0:00:00,170,12.00,"OPEN",5,"TODI"
"ANN18",4/25/2011 0:00:00,170,12.00,"PSME",95,"LOHI"
"ANN19",4/24/2011 0:00:00,176,1.00,"QUGA",100,"TODI"
"ANN19",4/24/2011 0:00:00,176,1.00,,,"QUGA"
"ANN19",4/24/2011 0:00:00,176,2.00,"OPEN",20,"TODI"
"ANN19",4/24/2011 0:00:00,176,2.00,"QUGA",80,"QUGA"
"ANN19",4/24/2011 0:00:00,176,3.00,"OPEN",35,"TODI"
"ANN19",4/24/2011 0:00:00,176,3.00,"QUGA",65,"QUGA"
"ANN19",4/24/2011 0:00:00,176,4.00,"OPEN",35,"TODI"
"ANN19",4/24/2011 0:00:00,176,4.00,"QUGA",65,
"ANN19",4/24/2011 0:00:00,176,5.00,"OPEN",30,"TODI"
"ANN19",4/24/2011 0:00:00,176,5.00,"QUGA",70,
"ANN19",4/24/2011 0:00:00,176,6.00,"OPEN",15,"TODI"
"ANN19",4/24/2011 0:00:00,176,6.00,"QUGA",85,
"ANN19",4/24/2011 0:00:00,176,7.00,"OPEN",5,"TODI"
"ANN19",4/24/2011 0:00:00,176,7.00,"QUGA",95,"QUGA"
"ANN19",4/24/2011 0:00:00,176,8.00,"OPEN",50,"TODI"
"ANN19",4/24/2011 0:00:00,176,8.00,"QUGA",50,
"ANN19",4/24/2011 0:00:00,176,9.00,"OPEN",40,"TODI"
"ANN19",4/24/2011 0:00:00,176,9.00,"QUGA",60,"QUGA"
"ANN19",4/24/2011 0:00:00,176,10.00,"OPEN",80,"TODI"
"ANN19",4/24/2011 0:00:00,176,10.00,"QUGA",20,
"ANN19",4/24/2011 0:00:00,176,11.00,"OPEN",90,"TODI"
"ANN19",4/24/2011 0:00:00,176,11.00,"QUGA",10,
"ANN19",4/24/2011 0:00:00,177,1.00,"OPEN",10,"TODI"
"ANN19",4/24/2011 0:00:00,177,1.00,"QUGA",90,"QUGA"
"ANN19",4/24/2011 0:00:00,177,2.00,"OPEN",15,"TODI"
"ANN19",4/24/2011 0:00:00,177,2.00,"QUGA",85,
"ANN19",4/24/2011 0:00:00,177,3.00,"OPEN",10,"TODI"
"ANN19",4/24/2011 0:00:00,177,3.00,"QUGA",90,
"ANN19",4/24/2011 0:00:00,177,4.00,"OPEN",20,"TODI"
"ANN19",4/24/2011 0:00:00,177,4.00,"QUGA",80,"QUGA"
"ANN19",4/24/2011 0:00:00,177,5.00,"OPEN",20,"TODI"
"ANN19",4/24/2011 0:00:00,177,5.00,"QUGA",80,"QUGA"
"ANN19",4/24/2011 0:00:00,177,5.00,,,"UMCA"
"ANN19",4/24/2011 0:00:00,177,6.00,"OPEN",80,"TODI"
"ANN19",4/24/2011 0:00:00,177,6.00,"QUGA",20,"QUGA"
"ANN19",4/24/2011 0:00:00,177,7.00,"OPEN",60,"UMCA"
"ANN19",4/24/2011 0:00:00,177,7.00,"QUGA",40,"TODI"
"ANN19",4/24/2011 0:00:00,177,7.00,,,"QUGA"
"ANN19",4/24/2011 0:00:00,177,8.00,"OPEN",60,"TODI"
"ANN19",4/24/2011 0:00:00,177,8.00,"QUGA",40,"QUGA"
"ANN19",4/24/2011 0:00:00,177,9.00,"OPEN",60,"TODI"
"ANN19",4/24/2011 0:00:00,177,9.00,"AECA",30,"QUGA"
"ANN19",4/24/2011 0:00:00,177,9.00,"QUGA",10,
"ANN19",4/24/2011 0:00:00,177,10.00,"OPEN",35,"TODI"
"ANN19",4/24/2011 0:00:00,177,10.00,"QUGA",65,"QUGA"
"ANN19",4/24/2011 0:00:00,177,11.00,"OPEN",90,"TODI"
"ANN19",4/24/2011 0:00:00,177,11.00,"QUKE",10,
