,plot,old_date,cluster,tag,species,status,alive_class,dead_class,slc,canker,dbh,lide_lf_symp,sod_dead,location,year,date
20096,JROTH02,4/7/09,6,235,UMCA,Alive,NA,NA,9,FALSE,NA,FALSE,FALSE,In,2009,4/7/09
20097,JROTH02,4/7/09,5,4375,UMCA,Alive,NA,NA,6,FALSE,NA,FALSE,FALSE,In,2009,4/7/09
20098,JROTH02,4/7/09,5,265,UMCA,Alive,NA,NA,17,FALSE,NA,FALSE,FALSE,In,2009,4/7/09
20099,JROTH02,4/7/09,4,198,UMCA,Alive,NA,NA,88,FALSE,NA,FALSE,FALSE,Out,2009,4/7/09
20100,JROTH02,4/7/09,10,196,UMCA,Alive,NA,NA,28,FALSE,NA,FALSE,FALSE,In,2009,4/7/09
20101,JROTH02,4/7/09,17,1913,UMCA,X- Stem Missing,NA,NA,-9999,FALSE,NA,FALSE,FALSE,Out,2009,4/7/09
20102,JROTH02,4/7/09,12,4376,UMCA,Alive,NA,NA,38,FALSE,NA,FALSE,FALSE,In,2009,4/7/09
20103,JROTH02,4/20/10,7,299,UMCA,Alive,1,NA,31,FALSE,NA,FALSE,FALSE,Out,2010,4/20/10
20104,JROTH02,4/20/10,16,4257,UMCA,Alive,1,NA,3,FALSE,NA,FALSE,FALSE,Out,2010,4/20/10
20105,JROTH02,4/20/10,11,181,UMCA,Alive,1,NA,76,FALSE,NA,FALSE,FALSE,Out,2010,4/20/10
20106,JROTH02,4/20/10,15,4377,UMCA,Alive,1,NA,60,FALSE,NA,FALSE,FALSE,Out,2010,4/20/10
20107,JROTH02,4/20/10,13,193,UMCA,Alive,2,NA,72,FALSE,NA,FALSE,FALSE,Out,2010,4/20/10
20108,JROTH02,4/20/10,12,4376,UMCA,Alive,2,NA,64,FALSE,NA,FALSE,FALSE,In,2010,4/20/10
20109,JROTH02,4/20/10,12,261,UMCA,Alive,1,NA,63,FALSE,NA,FALSE,FALSE,In,2010,4/20/10
20110,JROTH02,4/20/10,3,276,UMCA,Alive,1,NA,78,FALSE,NA,FALSE,FALSE,Out,2010,4/20/10
20111,JROTH02,4/20/10,2,152,UMCA,Alive,1,NA,97,FALSE,NA,FALSE,FALSE,Out,2010,4/20/10
20112,JROTH02,4/20/10,9,259,UMCA,Alive,1,NA,24,FALSE,NA,FALSE,FALSE,In,2010,4/20/10
20113,JROTH02,4/20/10,4,198,UMCA,Alive,1,NA,34,FALSE,NA,FALSE,FALSE,Out,2010,4/20/10
20114,JROTH02,4/20/10,8,4256,UMCA,Alive,1,NA,10,FALSE,NA,FALSE,FALSE,In,2010,4/20/10
20115,JROTH02,4/20/10,6,235,UMCA,Alive,1,NA,142,FALSE,NA,FALSE,FALSE,In,2010,4/20/10
20116,JROTH02,4/20/10,17,1913,UMCA,Alive,1,NA,151,FALSE,NA,FALSE,FALSE,Out,2010,4/20/10
20117,JROTH02,4/20/10,5,4375,UMCA,Alive,1,NA,17,FALSE,NA,FALSE,FALSE,In,2010,4/20/10
20118,JROTH02,4/20/10,5,265,UMCA,Alive,1,NA,160,FALSE,NA,FALSE,FALSE,In,2010,4/20/10
20119,JROTH02,4/20/10,14,170,UMCA,Alive,1,NA,89,FALSE,NA,FALSE,FALSE,In,2010,4/20/10
20120,JROTH02,4/20/10,8,254,UMCA,Alive,1,NA,0,FALSE,NA,FALSE,FALSE,In,2010,4/20/10
20121,JROTH02,4/20/10,1,1911,QUKE,Dead,NA,4,NA,FALSE,NA,FALSE,FALSE,In,2010,4/20/10
20122,JROTH02,4/20/10,1,1912,QUKE,Dead,NA,4,NA,FALSE,NA,FALSE,FALSE,In,2010,4/20/10
20123,JROTH02,4/20/10,1,243,UMCA,Alive,1,NA,42,FALSE,NA,FALSE,FALSE,Out,2010,4/20/10
20124,JROTH02,4/20/10,10,196,UMCA,Alive,1,NA,63,FALSE,NA,FALSE,FALSE,In,2010,4/20/10
20125,JROTH02,4/19/11,6,235,UMCA,Alive,1,NA,79,FALSE,NA,FALSE,FALSE,In,2011,4/19/11
20126,JROTH02,4/19/11,17,1913,UMCA,Alive,1,NA,36,FALSE,NA,FALSE,FALSE,Out,2011,4/19/11
20127,JROTH02,4/19/11,5,4375,UMCA,Alive,1,NA,32,FALSE,NA,FALSE,FALSE,In,2011,4/19/11
20128,JROTH02,4/19/11,5,265,UMCA,Alive,2,NA,10,FALSE,NA,FALSE,FALSE,In,2011,4/19/11
20129,JROTH02,4/19/11,10,196,UMCA,Alive,2,NA,0,FALSE,NA,FALSE,FALSE,In,2011,4/19/11
20130,JROTH02,4/19/11,8,4256,UMCA,Alive,2,NA,63,FALSE,NA,FALSE,FALSE,In,2011,4/19/11
20131,JROTH02,4/19/11,7,299,UMCA,Alive,1,NA,40,FALSE,NA,FALSE,FALSE,Out,2011,4/19/11
20132,JROTH02,4/19/11,1,1911,QUKE,Dead,NA,4,NA,FALSE,NA,FALSE,FALSE,In,2011,4/19/11
20133,JROTH02,4/19/11,15,4377,UMCA,Alive,2,NA,0,FALSE,NA,FALSE,FALSE,Out,2011,4/19/11
20134,JROTH02,4/19/11,1,1912,QUKE,Dead,NA,4,NA,FALSE,NA,FALSE,FALSE,In,2011,4/19/11
20135,JROTH02,4/19/11,4,198,UMCA,Alive,1,NA,55,FALSE,NA,FALSE,FALSE,Out,2011,4/19/11
20136,JROTH02,4/19/11,1,243,UMCA,Alive,1,NA,20,FALSE,NA,FALSE,FALSE,Out,2011,4/19/11
20137,JROTH02,4/19/11,2,152,UMCA,Alive,2,NA,45,FALSE,NA,FALSE,FALSE,Out,2011,4/19/11
20138,JROTH02,4/19/11,3,276,UMCA,Alive,1,NA,71,FALSE,NA,FALSE,FALSE,Out,2011,4/19/11
20139,JROTH02,4/19/11,12,261,UMCA,Alive,1,NA,58,FALSE,NA,FALSE,FALSE,In,2011,4/19/11
20140,JROTH02,4/19/11,13,193,UMCA,Alive,1,NA,43,FALSE,NA,FALSE,FALSE,Out,2011,4/19/11
20141,JROTH02,4/19/11,11,181,UMCA,Alive,1,NA,20,FALSE,NA,FALSE,FALSE,Out,2011,4/19/11
20142,JROTH02,4/19/11,16,4257,UMCA,Alive,1,NA,8,FALSE,NA,FALSE,FALSE,Out,2011,4/19/11
20143,JROTH02,4/19/11,9,259,UMCA,Alive,1,NA,61,FALSE,NA,FALSE,FALSE,In,2011,4/19/11
20144,JROTH02,4/19/11,14,170,UMCA,Alive,1,NA,33,FALSE,NA,FALSE,FALSE,In,2011,4/19/11
20145,JROTH02,4/19/11,12,4376,UMCA,Alive,2,NA,90,FALSE,NA,FALSE,FALSE,In,2011,4/19/11
20146,JROTH02,4/19/11,8,254,UMCA,Alive,2,NA,72,FALSE,NA,FALSE,FALSE,In,2011,4/19/11
20147,JROTH02,5/2/12,5,265,UMCA,Alive,1,NA,122,FALSE,22.39999962,FALSE,FALSE,In,2012,5/2/12
20148,JROTH02,5/2/12,1,1911,QUKE,Dead,NA,3,NA,FALSE,32,FALSE,FALSE,In,2012,5/2/12
20149,JROTH02,5/2/12,10,196,UMCA,Alive,1,NA,52,FALSE,35.59999847,FALSE,FALSE,In,2012,5/2/12
20150,JROTH02,5/2/12,8,254,UMCA,Alive,1,NA,31,FALSE,20.70000076,FALSE,FALSE,In,2012,5/2/12
20151,JROTH02,5/2/12,9,259,UMCA,Alive,1,NA,44,FALSE,23.29999924,FALSE,FALSE,In,2012,5/2/12
20152,JROTH02,5/2/12,14,170,UMCA,Alive,1,NA,111,FALSE,6.400000095,FALSE,FALSE,In,2012,5/2/12
20153,JROTH02,5/2/12,1,1912,QUKE,Dead,NA,4,NA,FALSE,19.70000076,FALSE,FALSE,In,2012,5/2/12
20154,JROTH02,5/2/12,5,4375,UMCA,Alive,1,NA,69,FALSE,48.59999847,FALSE,FALSE,In,2012,5/2/12
20155,JROTH02,5/2/12,17,1913,UMCA,Alive,1,NA,146,FALSE,29,FALSE,FALSE,Out,2012,5/2/12
20156,JROTH02,5/2/12,6,235,UMCA,Alive,1,NA,165,FALSE,30.29999924,FALSE,FALSE,In,2012,5/2/12
20157,JROTH02,5/2/12,13,193,UMCA,Alive,1,NA,133,FALSE,13.69999981,FALSE,FALSE,Out,2012,5/2/12
20158,JROTH02,5/2/12,8,4256,UMCA,Alive,1,NA,22,FALSE,23.29999924,FALSE,FALSE,In,2012,5/2/12
20159,JROTH02,5/2/12,16,4257,UMCA,Alive,1,NA,70,FALSE,21.89999962,FALSE,FALSE,Out,2012,5/2/12
20160,JROTH02,5/2/12,7,299,UMCA,Alive,1,NA,126,FALSE,45.70000076,FALSE,FALSE,Out,2012,5/2/12
20161,JROTH02,5/2/12,15,4377,UMCA,Alive,1,NA,145,FALSE,24.20000076,FALSE,FALSE,Out,2012,5/2/12
20162,JROTH02,5/2/12,12,4376,UMCA,Alive,3,NA,70,FALSE,15,FALSE,FALSE,In,2012,5/2/12
20163,JROTH02,5/2/12,12,261,UMCA,Alive,1,NA,62,FALSE,34.70000076,FALSE,FALSE,In,2012,5/2/12
20164,JROTH02,5/2/12,3,276,UMCA,Alive,1,NA,56,FALSE,49.5,FALSE,FALSE,Out,2012,5/2/12
20165,JROTH02,5/2/12,2,152,UMCA,Alive,1,NA,169,FALSE,26.5,FALSE,FALSE,Out,2012,5/2/12
20166,JROTH02,5/2/12,1,243,UMCA,Alive,1,NA,112,FALSE,42.29999924,FALSE,FALSE,Out,2012,5/2/12
20167,JROTH02,5/2/12,4,198,UMCA,Alive,1,NA,82,FALSE,36.90000153,FALSE,FALSE,Out,2012,5/2/12
20168,JROTH02,5/2/12,11,181,UMCA,Alive,1,NA,74,FALSE,13.89999962,FALSE,FALSE,Out,2012,5/2/12
20169,JROTH02,4/8/14,17,1913,UMCA,Alive,2,NA,164,FALSE,25,FALSE,FALSE,Out,2014,4/8/14
20170,JROTH02,4/8/14,4,198,UMCA,Alive,1,NA,42,FALSE,38.40000153,FALSE,FALSE,Out,2014,4/8/14
20171,JROTH02,4/8/14,5,265,UMCA,Alive,1,NA,135,FALSE,23.20000076,FALSE,FALSE,In,2014,4/8/14
20172,JROTH02,4/8/14,5,4375,UMCA,Alive,1,NA,20,FALSE,49.29999924,FALSE,FALSE,In,2014,4/8/14
20173,JROTH02,4/8/14,6,235,UMCA,Alive,1,NA,57,FALSE,30.79999924,FALSE,FALSE,In,2014,4/8/14
20174,JROTH02,4/8/14,7,299,UMCA,Alive,1,NA,43,FALSE,46.29999924,FALSE,FALSE,Out,2014,4/8/14
20175,JROTH02,4/8/14,8,254,UMCA,Alive,1,NA,1,FALSE,21.10000038,FALSE,FALSE,In,2014,4/8/14
20176,JROTH02,4/8/14,8,4256,UMCA,Alive,1,NA,0,FALSE,24,FALSE,FALSE,In,2014,4/8/14
20177,JROTH02,4/8/14,15,4377,UMCA,Alive,1,NA,57,FALSE,25.10000038,FALSE,FALSE,Out,2014,4/8/14
20178,JROTH02,4/8/14,10,196,UMCA,Alive,1,NA,7,FALSE,36.29999924,FALSE,FALSE,In,2014,4/8/14
20179,JROTH02,4/8/14,16,4257,UMCA,Alive,1,NA,1,FALSE,22.20000076,FALSE,FALSE,Out,2014,4/8/14
20180,JROTH02,4/8/14,14,170,UMCA,Alive,1,NA,72,FALSE,6.699999809,FALSE,FALSE,In,2014,4/8/14
20181,JROTH02,4/8/14,1,243,UMCA,Alive,1,NA,30,FALSE,45.40000153,FALSE,FALSE,Out,2014,4/8/14
20182,JROTH02,4/8/14,9,259,UMCA,Alive,1,NA,5,FALSE,24.70000076,FALSE,FALSE,In,2014,4/8/14
20183,JROTH02,4/8/14,3,276,UMCA,Alive,1,NA,56,FALSE,48.90000153,FALSE,FALSE,Out,2014,4/8/14
20184,JROTH02,4/8/14,11,181,UMCA,Alive,1,NA,80,FALSE,-9999,FALSE,FALSE,Out,2014,4/8/14
20185,JROTH02,4/8/14,12,261,UMCA,Alive,1,NA,56,FALSE,35.20000076,FALSE,FALSE,In,2014,4/8/14
20186,JROTH02,4/8/14,13,193,UMCA,Alive,1,NA,110,FALSE,13.80000019,FALSE,FALSE,Out,2014,4/8/14
20187,JROTH02,4/8/14,2,152,UMCA,Alive,1,NA,102,FALSE,26.79999924,FALSE,FALSE,Out,2014,4/8/14
20188,JROTH02,4/8/14,12,4376,UMCA,Alive,2,NA,27,FALSE,13.30000019,FALSE,FALSE,In,2014,4/8/14
20189,JROTH02,4/8/14,1,1911,QUKE,Dead,NA,4,NA,FALSE,35,FALSE,TRUE,In,2014,4/8/14
20190,JROTH02,4/8/14,1,1912,QUKE,Dead,NA,4,NA,FALSE,27,FALSE,FALSE,In,2014,4/8/14
20191,JROTH03,10/23/03,5,775,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2003,10/23/03
20192,JROTH03,10/23/03,5,776,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2003,10/23/03
20193,JROTH03,10/23/03,1,785,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2003,10/23/03
20194,JROTH03,10/23/03,3,781,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2003,10/23/03
20195,JROTH03,10/23/03,5,778,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2003,10/23/03
20196,JROTH03,10/23/03,1,783,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2003,10/23/03
20197,JROTH03,10/23/03,2,784,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2003,10/23/03
20198,JROTH03,10/23/03,3,782,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2003,10/23/03
20199,JROTH03,10/23/03,5,779,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2003,10/23/03
20200,JROTH03,10/23/03,4,780,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2003,10/23/03
20201,JROTH03,10/23/03,5,777,QUAG,Alive,NA,NA,NA,TRUE,NA,FALSE,FALSE,In,2003,10/23/03
20202,JROTH03,6/4/04,13,412c,UMCA,Alive,NA,NA,135,FALSE,84,FALSE,FALSE,Out,2004,6/4/04
20203,JROTH03,6/4/04,3,249,UMCA,Alive,NA,NA,59,FALSE,15.25,FALSE,FALSE,In,2004,6/4/04
20204,JROTH03,6/4/04,8,197,UMCA,Alive,NA,NA,2,FALSE,19.5,FALSE,FALSE,In,2004,6/4/04
20205,JROTH03,6/4/04,8,163,UMCA,Alive,NA,NA,3,FALSE,34.25,FALSE,FALSE,In,2004,6/4/04
20206,JROTH03,6/4/04,2,286,UMCA,Alive,NA,NA,14,FALSE,22.25,FALSE,FALSE,Out,2004,6/4/04
20207,JROTH03,6/4/04,8,257,UMCA,Alive,NA,NA,2,FALSE,28.5,FALSE,FALSE,In,2004,6/4/04
20208,JROTH03,6/4/04,8,171,UMCA,Alive,NA,NA,4,FALSE,37.5,FALSE,FALSE,In,2004,6/4/04
20209,JROTH03,6/4/04,8,165,UMCA,Alive,NA,NA,2,FALSE,59.5,FALSE,FALSE,In,2004,6/4/04
20210,JROTH03,6/4/04,8,293,UMCA,Alive,NA,NA,5,FALSE,28.25,FALSE,FALSE,In,2004,6/4/04
20211,JROTH03,6/4/04,8,285,UMCA,Alive,NA,NA,0,FALSE,35.75,FALSE,FALSE,In,2004,6/4/04
20212,JROTH03,6/4/04,7,295,UMCA,Alive,NA,NA,22,FALSE,32.5,FALSE,FALSE,In,2004,6/4/04
20213,JROTH03,6/4/04,6,287,UMCA,Alive,NA,NA,15,FALSE,35.25,FALSE,FALSE,In,2004,6/4/04
20214,JROTH03,6/4/04,5,292,UMCA,Alive,NA,NA,54,FALSE,27.25,FALSE,FALSE,Out,2004,6/4/04
20215,JROTH03,6/4/04,1,279,UMCA,Alive,NA,NA,23,FALSE,11.5,FALSE,FALSE,Out,2004,6/4/04
20216,JROTH03,6/4/04,2,288,UMCA,Alive,NA,NA,33,FALSE,9.5,FALSE,FALSE,In,2004,6/4/04
20217,JROTH03,6/4/04,8,289,UMCA,Alive,NA,NA,15,FALSE,3,FALSE,FALSE,In,2004,6/4/04
20218,JROTH03,6/4/04,8,290,UMCA,Alive,NA,NA,31,FALSE,32.25,FALSE,FALSE,In,2004,6/4/04
20219,JROTH03,6/4/04,1,4482,UMCA,Alive,NA,NA,10,FALSE,32.59999847,FALSE,FALSE,Out,2004,6/4/04
20220,JROTH03,6/4/04,8,142,UMCA,Alive,NA,NA,37,FALSE,40.25,FALSE,FALSE,In,2004,6/4/04
20221,JROTH03,6/4/04,4,291,UMCA,Alive,NA,NA,47,FALSE,24.5,FALSE,FALSE,In,2004,6/4/04
20222,JROTH03,6/4/04,12,4413,UMCA,Alive,NA,NA,4,FALSE,22.70000076,FALSE,FALSE,In,2004,6/4/04
20223,JROTH03,6/4/04,11,4412,UMCA,Alive,NA,NA,14,FALSE,4.699999809,FALSE,FALSE,In,2004,6/4/04
20224,JROTH03,6/4/04,5,4481,UMCA,Alive,NA,NA,114,FALSE,10.60000038,FALSE,FALSE,Out,2004,6/4/04
20225,JROTH03,6/4/04,10,268,UMCA,Alive,NA,NA,10,FALSE,9,FALSE,FALSE,In,2004,6/4/04
20226,JROTH03,6/4/04,9,250,UMCA,Alive,NA,NA,10,FALSE,14,FALSE,FALSE,In,2004,6/4/04
20227,JROTH03,6/4/04,8,216,UMCA,Alive,NA,NA,3,FALSE,24.5,FALSE,FALSE,In,2004,6/4/04
20228,JROTH03,6/4/04,8,199,UMCA,Alive,NA,NA,0,FALSE,29.25,FALSE,FALSE,In,2004,6/4/04
20229,JROTH03,3/30/05,8,171,UMCA,Alive,NA,NA,5,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20230,JROTH03,3/30/05,13,412c,UMCA,Alive,NA,NA,64,FALSE,NA,FALSE,FALSE,Out,2005,3/30/05
20231,JROTH03,3/30/05,8,293,UMCA,Alive,NA,NA,49,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20232,JROTH03,3/30/05,8,290,UMCA,Alive,NA,NA,56,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20233,JROTH03,3/30/05,8,197,UMCA,Alive,NA,NA,4,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20234,JROTH03,3/30/05,8,163,UMCA,Alive,NA,NA,3,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20235,JROTH03,3/30/05,8,257,UMCA,Alive,NA,NA,21,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20236,JROTH03,3/30/05,8,216,UMCA,Alive,NA,NA,5,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20237,JROTH03,3/30/05,7,295,UMCA,Alive,NA,NA,47,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20238,JROTH03,3/30/05,8,165,UMCA,Alive,NA,NA,3,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20239,JROTH03,3/30/05,6,287,UMCA,Alive,NA,NA,4,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20240,JROTH03,3/30/05,8,142,UMCA,Alive,NA,NA,37,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20241,JROTH03,3/30/05,9,250,UMCA,Alive,NA,NA,11,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20242,JROTH03,3/30/05,8,289,UMCA,Alive,NA,NA,10,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20243,JROTH03,3/30/05,10,268,UMCA,Alive,NA,NA,20,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20244,JROTH03,3/30/05,11,4412,UMCA,Alive,NA,NA,50,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20245,JROTH03,3/30/05,1,4482,UMCA,Alive,NA,NA,21,FALSE,NA,FALSE,FALSE,Out,2005,3/30/05
20246,JROTH03,3/30/05,8,199,UMCA,Alive,NA,NA,10,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20247,JROTH03,3/30/05,5,776,QUAG,Alive,NA,NA,NA,TRUE,49.09999847,FALSE,FALSE,In,2005,3/30/05
20248,JROTH03,3/30/05,1,785,QUAG,Alive,NA,NA,NA,FALSE,38.79999924,FALSE,FALSE,In,2005,3/30/05
20249,JROTH03,3/30/05,1,783,QUAG,Dead,NA,NA,NA,FALSE,21,FALSE,FALSE,In,2005,3/30/05
20250,JROTH03,3/30/05,2,784,QUAG,Alive,NA,NA,NA,TRUE,51,FALSE,FALSE,In,2005,3/30/05
20251,JROTH03,3/30/05,3,782,QUAG,Alive,NA,NA,NA,FALSE,29.60000038,FALSE,FALSE,In,2005,3/30/05
20252,JROTH03,3/30/05,3,781,QUAG,Alive,NA,NA,NA,FALSE,78.09999847,FALSE,FALSE,In,2005,3/30/05
20253,JROTH03,3/30/05,4,780,QUAG,Alive,NA,NA,NA,FALSE,52.40000153,FALSE,FALSE,In,2005,3/30/05
20254,JROTH03,3/30/05,5,779,QUAG,Alive,NA,NA,NA,FALSE,30.20000076,FALSE,FALSE,In,2005,3/30/05
20255,JROTH03,3/30/05,8,285,UMCA,Alive,NA,NA,14,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20256,JROTH03,3/30/05,5,777,QUAG,Alive,NA,NA,NA,FALSE,28.5,FALSE,FALSE,In,2005,3/30/05
20257,JROTH03,3/30/05,12,4413,UMCA,Alive,NA,NA,7,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20258,JROTH03,3/30/05,5,775,QUAG,Alive,NA,NA,NA,FALSE,38.79999924,FALSE,FALSE,In,2005,3/30/05
20259,JROTH03,3/30/05,1,279,UMCA,Alive,NA,NA,41,FALSE,NA,FALSE,FALSE,Out,2005,3/30/05
20260,JROTH03,3/30/05,2,286,UMCA,Alive,NA,NA,7,FALSE,NA,FALSE,FALSE,Out,2005,3/30/05
20261,JROTH03,3/30/05,3,249,UMCA,Alive,NA,NA,28,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20262,JROTH03,3/30/05,4,291,UMCA,Alive,NA,NA,41,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20263,JROTH03,3/30/05,2,288,UMCA,Alive,NA,NA,46,FALSE,NA,FALSE,FALSE,In,2005,3/30/05
20264,JROTH03,3/30/05,5,292,UMCA,Alive,NA,NA,10,FALSE,NA,FALSE,FALSE,Out,2005,3/30/05
20265,JROTH03,3/30/05,5,778,QUAG,Alive,NA,NA,NA,FALSE,22.39999962,FALSE,FALSE,In,2005,3/30/05
20266,JROTH03,3/30/05,5,4481,UMCA,Alive,NA,NA,27,FALSE,NA,FALSE,FALSE,Out,2005,3/30/05
20267,JROTH03,3/29/06,6,287,UMCA,Alive,NA,NA,1,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20268,JROTH03,3/29/06,7,295,UMCA,Alive,NA,NA,18,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20269,JROTH03,3/29/06,8,285,UMCA,Alive,NA,NA,3,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20270,JROTH03,3/29/06,5,775,QUAG,Alive,NA,NA,NA,TRUE,NA,FALSE,FALSE,In,2006,3/29/06
20271,JROTH03,3/29/06,2,288,UMCA,Alive,NA,NA,27,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20272,JROTH03,3/29/06,4,291,UMCA,Alive,NA,NA,53,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20273,JROTH03,3/29/06,3,249,UMCA,Alive,NA,NA,8,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20274,JROTH03,3/29/06,2,286,UMCA,Alive,NA,NA,3,FALSE,NA,FALSE,FALSE,Out,2006,3/29/06
20275,JROTH03,3/29/06,1,279,UMCA,Alive,NA,NA,3,FALSE,NA,FALSE,FALSE,Out,2006,3/29/06
20276,JROTH03,3/29/06,5,292,UMCA,Alive,NA,NA,6,FALSE,NA,FALSE,FALSE,Out,2006,3/29/06
20277,JROTH03,3/29/06,5,776,QUAG,Alive,NA,NA,NA,TRUE,NA,FALSE,FALSE,In,2006,3/29/06
20278,JROTH03,3/29/06,5,777,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20279,JROTH03,3/29/06,8,293,UMCA,Alive,NA,NA,1,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20280,JROTH03,3/29/06,5,779,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20281,JROTH03,3/29/06,8,216,UMCA,Alive,NA,NA,0,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20282,JROTH03,3/29/06,4,780,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20283,JROTH03,3/29/06,3,781,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20284,JROTH03,3/29/06,3,782,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20285,JROTH03,3/29/06,2,784,QUAG,Alive,NA,NA,NA,TRUE,NA,FALSE,FALSE,In,2006,3/29/06
20286,JROTH03,3/29/06,1,785,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20287,JROTH03,3/29/06,5,778,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20288,JROTH03,3/29/06,10,268,UMCA,Alive,NA,NA,2,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20289,JROTH03,3/29/06,13,412c,UMCA,Alive,NA,NA,72,FALSE,NA,FALSE,FALSE,Out,2006,3/29/06
20290,JROTH03,3/29/06,1,4482,UMCA,Alive,NA,NA,6,FALSE,NA,FALSE,FALSE,Out,2006,3/29/06
20291,JROTH03,3/29/06,12,4413,UMCA,Alive,NA,NA,6,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20292,JROTH03,3/29/06,8,163,UMCA,Alive,NA,NA,11,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20293,JROTH03,3/29/06,5,4481,UMCA,Alive,NA,NA,70,FALSE,NA,FALSE,FALSE,Out,2006,3/29/06
20294,JROTH03,3/29/06,8,290,UMCA,Alive,NA,NA,21,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20295,JROTH03,3/29/06,8,289,UMCA,Alive,NA,NA,0,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20296,JROTH03,3/29/06,9,250,UMCA,Alive,NA,NA,25,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20297,JROTH03,3/29/06,8,142,UMCA,Alive,NA,NA,16,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20298,JROTH03,3/29/06,8,171,UMCA,Alive,NA,NA,2,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20299,JROTH03,3/29/06,8,165,UMCA,Alive,NA,NA,0,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20300,JROTH03,3/29/06,8,199,UMCA,Alive,NA,NA,1,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20301,JROTH03,3/29/06,8,257,UMCA,Alive,NA,NA,3,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20302,JROTH03,3/29/06,1,783,QUAG,Dead,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20303,JROTH03,3/29/06,8,197,UMCA,Alive,NA,NA,4,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20304,JROTH03,3/29/06,11,4412,UMCA,Alive,NA,NA,0,FALSE,NA,FALSE,FALSE,In,2006,3/29/06
20305,JROTH03,4/9/07,8,4807,UMCA,Alive,NA,NA,31,FALSE,4.300000191,FALSE,FALSE,In,2007,4/9/07
